airport,date,hour,temperature_2m,precipitation,snowfall,wind_speed_10m,wind_gusts_10m,cloud_cover
DJE,2017-09-21,19,24.5,0.0,0.0,19.6,30.2,0
DJE,2017-06-19,21,23.5,0.0,0.0,18.8,29.2,0
DJE,2017-12-23,19,14.2,0.0,0.0,25.0,34.9,37
DJE,2017-05-08,7,19.0,0.0,0.0,29.7,42.5,21
DJE,2017-05-04,16,30.3,0.0,0.0,13.9,24.5,0
DJE,2017-12-16,8,13.6,1.3,0.0,16.8,27.7,100
DJE,2017-08-08,7,28.2,0.0,0.0,11.4,17.6,1
DJE,2017-03-10,15,24.5,0.0,0.0,11.3,27.0,6
DJE,2017-05-02,7,18.5,0.0,0.0,20.8,29.5,22
DJE,2017-03-26,2,15.5,0.0,0.0,27.6,40.3,95
DJE,2017-05-07,19,20.2,0.0,0.0,28.4,47.9,22
DJE,2017-10-24,16,22.6,0.0,0.0,23.7,35.3,4
DJE,2017-11-01,7,17.2,0.0,0.0,7.2,9.4,0
DJE,2017-10-27,7,19.4,0.0,0.0,14.3,20.2,24
DJE,2017-07-03,16,26.9,0.0,0.0,17.9,34.9,0
DJE,2017-11-09,19,21.3,0.0,0.0,23.8,38.5,99
DJE,2017-03-25,8,17.8,0.0,0.0,16.2,33.5,0
DJE,2017-09-28,16,25.5,0.0,0.0,19.6,33.8,0
DJE,2017-04-14,19,22.2,0.0,0.0,18.9,27.7,3
DJE,2017-11-30,15,22.7,0.0,0.0,32.6,50.4,85
DJE,2017-07-10,16,33.9,0.0,0.0,25.6,41.4,0
DJE,2017-11-07,21,17.4,0.0,0.0,15.5,19.8,0
DJE,2017-05-15,19,19.0,2.2,0.0,11.0,23.0,86
DJE,2017-03-14,0,17.6,0.0,0.0,15.8,20.5,36
DJE,2017-03-02,8,14.2,0.0,0.0,11.1,16.2,0
DJE,2017-04-27,7,17.7,0.0,0.0,9.0,14.4,0
DJE,2017-04-15,16,30.8,0.0,0.0,11.6,21.2,24
DJE,2017-10-31,19,21.5,0.0,0.0,12.8,16.9,44
DJE,2017-08-05,0,29.2,0.0,0.0,10.9,15.5,0
DJE,2017-09-18,21,25.7,0.0,0.0,22.0,30.6,44
DJE,2017-01-02,19,12.2,0.0,0.0,23.6,33.8,0
DJE,2017-04-17,21,18.6,0.0,0.0,23.4,32.8,75
DJE,2017-11-28,21,13.4,0.0,0.0,19.9,28.8,0
DJE,2017-10-25,19,21.0,0.0,0.0,32.1,45.4,39
DJE,2017-12-24,19,14.1,0.0,0.0,2.0,3.2,19
DJE,2017-12-31,19,13.3,0.0,0.0,11.3,15.5,0
DJE,2017-08-24,16,30.4,0.0,0.0,25.4,41.0,0
DJE,2017-03-20,16,21.6,0.0,0.0,9.7,19.8,46
DJE,2017-06-20,19,24.7,0.0,0.0,25.2,38.2,0
DJE,2017-09-11,14,26.7,0.0,0.0,13.3,29.2,48
DJE,2017-06-27,19,38.5,0.0,0.0,18.4,25.2,7
DJE,2017-10-13,19,21.9,0.0,0.0,10.9,19.1,0
DJE,2017-01-29,15,14.5,0.0,0.0,16.3,30.2,0
DJE,2017-01-03,15,14.5,0.0,0.0,38.6,56.5,0
DJE,2017-08-04,15,36.5,0.0,0.0,11.7,27.7,0
DJE,2017-08-17,21,27.9,0.0,0.0,12.4,18.7,0
DJE,2017-12-23,23,13.7,0.0,0.0,24.9,34.6,40
DJE,2017-12-08,8,13.1,0.0,0.0,8.4,13.3,73
DJE,2017-05-23,19,22.8,0.0,0.0,18.1,31.7,51
DJE,2017-12-27,15,15.5,0.0,0.0,33.7,49.3,96
DJE,2017-10-18,21,21.9,0.0,0.0,14.5,22.3,8
DJE,2017-01-23,15,16.0,0.0,0.0,20.6,33.1,0
DJE,2017-08-10,20,34.1,0.0,0.0,19.1,31.7,12
DJE,2017-03-29,15,17.6,0.0,0.0,17.4,36.4,2
DJE,2017-07-27,16,30.6,0.0,0.0,15.3,30.6,1
DJE,2017-09-25,16,27.0,0.0,0.0,18.7,34.9,1
DJE,2017-09-24,7,24.2,0.0,0.0,6.9,12.6,9
DJE,2017-09-23,7,25.0,0.0,0.0,16.3,22.7,10
DJE,2017-09-15,7,25.9,0.0,0.0,9.2,14.4,0
DJE,2017-04-07,19,17.0,0.0,0.0,32.3,51.1,75
DJE,2017-05-21,7,20.5,0.0,0.0,22.4,32.4,0
DJE,2017-04-26,19,19.1,0.0,0.0,13.1,22.7,0
DJE,2017-08-05,16,37.5,0.0,0.0,16.2,31.0,9
DJE,2017-06-10,16,29.0,0.0,0.0,19.5,38.9,5
DJE,2017-07-21,7,27.4,0.0,0.0,15.9,24.1,0
DJE,2017-07-27,7,26.9,0.0,0.0,17.0,25.6,0
DJE,2017-10-17,7,19.5,0.0,0.0,6.7,10.1,67
DJE,2017-07-18,16,29.7,0.0,0.0,18.4,33.5,0
DJE,2017-04-20,19,16.1,0.0,0.0,35.9,50.8,100
DJE,2017-03-28,19,16.7,0.0,0.0,15.8,27.4,18
DJE,2017-07-06,22,24.3,0.0,0.0,17.2,27.0,0
DJE,2017-01-20,8,13.5,0.0,0.0,27.1,37.4,0
DJE,2017-05-11,19,36.1,0.0,0.0,34.1,45.7,100
DJE,2017-06-27,16,42.8,0.0,0.0,15.8,32.8,19
DJE,2017-11-10,16,20.0,0.1,0.0,36.4,51.8,92
DJE,2017-05-11,16,39.9,0.0,0.0,22.9,43.2,100
DJE,2017-08-03,23,27.9,0.0,0.0,10.6,16.2,0
DJE,2017-08-12,21,26.9,0.0,0.0,20.5,33.5,0
DJE,2017-04-20,16,18.0,0.0,0.0,37.7,59.0,75
DJE,2017-09-04,16,29.7,0.0,0.0,22.4,36.7,44
DJE,2017-10-31,8,20.6,0.0,0.0,5.0,9.7,35
DJE,2017-11-02,21,20.7,0.0,0.0,14.3,19.1,12
DJE,2017-05-10,21,26.9,0.0,0.0,25.5,37.8,55
DJE,2017-05-02,16,20.0,0.0,0.0,31.4,49.3,0
DJE,2017-12-05,21,12.0,0.0,0.0,13.0,26.6,3
DJE,2017-06-14,21,23.3,0.0,0.0,18.1,29.9,0
DJE,2017-09-05,7,26.1,0.0,0.0,8.7,12.6,0
DJE,2017-07-28,16,32.3,0.0,0.0,8.9,25.6,0
DJE,2017-07-07,16,31.5,0.0,0.0,22.3,37.8,0
DJE,2017-03-16,8,13.1,2.3,0.0,28.6,43.9,96
DJE,2017-06-03,22,21.9,0.0,0.0,14.3,22.7,0
DJE,2017-10-01,7,21.3,0.0,0.0,3.9,5.8,2
DJE,2017-05-20,19,20.4,0.0,0.0,26.8,45.4,0
DJE,2017-03-07,8,16.4,0.0,0.0,18.4,25.9,7
DJE,2017-07-31,16,33.1,0.0,0.0,23.6,40.0,0
DJE,2017-09-11,19,27.1,0.0,0.0,12.0,15.8,0
DJE,2017-06-24,7,23.9,0.0,0.0,4.7,10.8,0
DJE,2017-07-02,16,27.5,0.0,0.0,35.8,54.4,0
DJE,2017-06-05,0,22.0,0.0,0.0,17.7,24.5,100
DJE,2017-12-01,16,14.1,0.2,0.0,27.0,45.7,100
DJE,2017-01-14,19,12.0,0.0,0.0,16.1,21.6,65
DJE,2017-07-11,7,26.6,0.0,0.0,7.9,13.3,0
DJE,2017-08-09,19,33.9,0.0,0.0,25.8,41.4,22
DJE,2017-12-13,19,14.5,0.0,0.0,14.0,17.3,21
DJE,2017-03-24,8,15.8,0.0,0.0,20.8,30.2,0
DJE,2017-01-05,8,11.6,0.0,0.0,27.2,38.2,0
DJE,2017-05-01,19,19.2,0.0,0.0,19.3,32.4,65
DJE,2017-08-23,16,29.6,0.0,0.0,23.2,38.5,0
DJE,2017-03-03,8,14.3,0.0,0.0,14.4,20.9,38
DJE,2017-12-24,8,12.9,0.0,0.0,24.1,32.8,14
DJE,2017-04-12,7,15.5,0.0,0.0,13.8,20.9,4
DJE,2017-06-30,8,35.3,0.0,0.0,28.3,41.8,0
DJE,2017-08-14,7,26.8,0.0,0.0,11.5,17.3,0
DJE,2017-12-30,15,18.0,0.0,0.0,17.4,30.6,0
DJE,2017-05-03,16,22.3,0.0,0.0,24.9,41.4,53
DJE,2017-01-18,19,9.9,0.0,0.0,25.9,36.7,0
DJE,2017-10-15,20,21.3,0.0,0.0,13.2,18.0,0
DJE,2017-06-30,19,34.5,0.0,0.0,32.5,46.4,0
DJE,2017-04-06,21,18.1,0.0,0.0,30.5,44.3,76
DJE,2017-08-03,20,31.2,0.0,0.0,14.1,22.7,0
DJE,2017-09-29,7,23.1,0.0,0.0,21.4,29.5,23
DJE,2017-07-25,18,29.0,0.0,0.0,24.4,38.5,0
DJE,2017-10-25,16,23.6,0.0,0.0,29.9,45.4,3
DJE,2017-04-02,22,15.4,0.0,0.0,20.9,30.6,0
DJE,2017-08-31,22,27.1,0.0,0.0,22.7,31.7,0
DJE,2017-08-08,18,34.9,0.0,0.0,26.4,40.3,0
DJE,2017-09-12,16,32.8,0.0,0.0,6.6,15.8,0
DJE,2017-10-05,19,23.4,0.0,0.0,29.8,41.4,24
DJE,2017-04-28,16,29.4,0.0,0.0,33.4,49.7,80
DJE,2017-12-13,15,16.8,0.0,0.0,15.9,28.4,0
DJE,2017-10-11,19,24.2,0.0,0.0,6.7,9.0,11
DJE,2017-01-30,15,13.8,0.0,0.0,11.0,24.8,5
DJE,2017-07-22,19,31.8,0.0,0.0,18.3,30.2,0
DJE,2017-06-11,16,26.6,0.0,0.0,22.9,38.9,6
DJE,2017-03-09,8,14.1,0.0,0.0,32.3,46.1,2
DJE,2017-09-27,19,24.7,0.0,0.0,17.1,23.4,30
DJE,2017-10-22,23,21.2,0.0,0.0,5.4,7.6,34
DJE,2017-09-20,16,26.7,0.0,0.0,12.1,29.2,0
DJE,2017-03-01,19,16.0,0.0,0.0,12.9,19.8,0
DJE,2017-10-10,21,24.0,0.0,0.0,18.2,25.2,8
DJE,2017-10-21,7,20.9,0.0,0.0,16.3,21.6,80
DJE,2017-05-16,19,19.9,0.0,0.0,10.6,19.4,0
DJE,2017-12-28,8,12.0,0.0,0.0,24.9,33.8,92
DJE,2017-07-05,16,29.9,0.0,0.0,21.5,36.7,0
DJE,2017-10-06,19,22.7,0.0,0.0,10.9,16.9,2
DJE,2017-07-18,19,27.3,0.0,0.0,21.3,32.8,0
DJE,2017-01-18,8,7.7,0.0,0.0,30.8,43.2,0
DJE,2017-01-15,8,9.8,0.3,0.0,25.0,41.4,38
DJE,2017-12-28,19,13.4,0.0,0.0,27.4,38.5,2
DJE,2017-10-31,21,20.6,0.0,0.0,14.1,19.1,43
DJE,2017-10-07,19,22.3,0.0,0.0,24.0,35.6,26
DJE,2017-12-26,22,11.0,0.0,0.0,23.7,32.8,0
DJE,2017-12-19,19,12.6,0.0,0.0,16.3,22.0,96
DJE,2017-03-24,15,20.0,0.0,0.0,35.9,54.4,0
DJE,2017-09-27,16,26.4,0.0,0.0,29.8,49.7,52
DJE,2017-08-04,21,32.1,0.0,0.0,10.9,15.8,0
DJE,2017-11-12,21,18.7,0.0,0.0,22.0,38.2,28
DJE,2017-06-15,7,23.2,0.0,0.0,7.1,13.7,0
DJE,2017-12-25,8,12.0,0.0,0.0,13.8,19.1,89
DJE,2017-04-19,7,19.7,0.0,0.0,29.3,42.5,77
DJE,2017-08-15,19,28.3,0.0,0.0,25.1,39.2,0
DJE,2017-09-07,16,28.7,0.0,0.0,32.6,48.6,98
DJE,2017-09-09,16,34.9,0.0,0.0,8.6,27.4,0
DJE,2017-05-30,16,24.1,0.0,0.0,28.6,46.1,54
DJE,2017-08-29,19,30.1,0.0,0.0,14.0,25.9,0
DJE,2017-09-17,23,25.4,0.0,0.0,25.5,39.2,0
DJE,2017-06-20,17,26.8,0.0,0.0,22.5,36.4,0
DJE,2017-03-10,8,16.2,0.0,0.0,16.4,22.7,84
DJE,2017-10-07,7,22.0,0.0,0.0,18.0,27.0,0
DJE,2017-10-12,8,23.4,0.0,0.0,17.4,24.8,11
DJE,2017-11-06,16,22.4,0.0,0.0,8.5,18.4,0
DJE,2017-10-02,21,20.8,0.0,0.0,7.8,16.6,77
DJE,2017-06-21,20,24.8,0.0,0.0,22.7,36.0,68
DJE,2017-05-10,16,34.3,0.0,0.0,37.0,56.9,47
DJE,2017-05-03,22,17.6,0.0,0.0,14.1,22.0,17
DJE,2017-05-11,7,30.4,0.0,0.0,39.2,56.9,15
DJE,2017-06-10,7,26.5,0.0,0.0,13.3,25.6,3
DJE,2017-01-17,19,11.5,0.0,0.0,25.7,34.9,12
DJE,2017-01-25,8,10.6,0.0,0.0,14.6,22.7,0
DJE,2017-09-17,19,26.3,0.0,0.0,36.4,54.0,1
DJE,2017-01-19,19,10.6,0.0,0.0,11.9,15.8,76
DJE,2017-12-23,15,15.4,0.0,0.0,29.3,44.6,48
DJE,2017-05-13,7,21.0,0.0,0.0,28.5,42.1,42
DJE,2017-04-28,7,19.5,0.0,0.0,13.7,23.8,29
DJE,2017-04-20,7,17.0,0.0,0.0,31.7,44.3,79
DJE,2017-05-26,19,23.9,0.0,0.0,21.5,32.0,51
DJE,2017-08-31,7,26.9,0.0,0.0,12.2,18.4,25
DJE,2017-12-02,8,12.7,0.0,0.0,31.0,42.8,1
DJE,2017-06-10,22,23.5,0.0,0.0,18.3,27.0,0
DJE,2017-01-03,8,10.5,0.0,0.0,26.5,36.4,0
DJE,2017-12-10,0,13.0,0.0,0.0,24.2,33.1,25
DJE,2017-01-05,22,13.6,0.0,0.0,28.2,46.1,42
DJE,2017-04-07,16,19.1,0.0,0.0,42.6,63.4,100
DJE,2017-05-05,19,27.4,0.0,0.0,21.9,34.2,64
DJE,2017-04-22,19,15.4,0.0,0.0,14.8,24.1,0
DJE,2017-07-26,16,30.4,0.0,0.0,26.6,43.2,84
DJE,2017-12-30,19,14.6,0.0,0.0,20.1,28.1,0
DJE,2017-06-28,16,42.6,0.0,0.0,17.5,27.0,0
DJE,2017-10-23,16,22.6,0.0,0.0,9.6,19.1,4
DJE,2017-10-28,19,22.3,0.0,0.0,21.8,28.1,5
DJE,2017-03-04,19,18.6,0.0,0.0,22.2,31.0,22
DJE,2017-05-06,10,30.8,0.0,0.0,6.0,16.9,0
DJE,2017-12-07,15,14.5,0.4,0.0,17.0,30.6,72
DJE,2017-10-27,19,21.3,0.0,0.0,19.7,25.9,0
DJE,2017-05-06,19,26.5,0.0,0.0,20.9,34.2,0
DJE,2017-10-12,16,24.1,0.0,0.0,18.1,30.6,6
DJE,2017-08-31,16,32.0,0.0,0.0,23.3,40.0,0
DJE,2017-01-22,15,15.1,0.0,0.0,2.5,13.7,61
DJE,2017-05-06,17,31.6,0.0,0.0,23.8,40.3,0
DJE,2017-11-16,8,15.5,0.0,0.0,30.7,44.3,0
DJE,2017-10-22,16,24.7,0.2,0.0,3.2,11.9,31
DJE,2017-07-29,16,33.7,0.0,0.0,17.8,31.7,0
DJE,2017-12-23,8,12.9,0.0,0.0,33.5,46.4,41
DJE,2017-08-07,21,31.5,0.0,0.0,14.9,22.7,0
DJE,2017-08-10,16,42.4,0.0,0.0,21.0,34.2,23
DJE,2017-11-05,14,28.3,0.0,0.0,20.6,32.0,71
DJE,2017-09-21,16,26.7,0.0,0.0,21.8,36.7,88
DJE,2017-09-06,20,26.7,0.0,0.0,17.7,31.7,41
DJE,2017-10-18,16,25.9,0.0,0.0,13.0,20.9,0
DJE,2017-07-02,13,27.8,0.0,0.0,30.2,49.0,0
DJE,2017-06-24,16,31.9,0.0,0.0,14.7,27.7,0
DJE,2017-09-02,7,26.8,0.0,0.0,11.9,16.2,0
DJE,2017-06-23,7,24.9,0.0,0.0,15.9,24.1,0
DJE,2017-05-17,16,22.3,0.0,0.0,18.5,30.6,0
DJE,2017-04-26,16,22.3,0.0,0.0,18.1,32.8,0
DJE,2017-10-20,16,24.4,0.0,0.0,19.8,34.6,99
DJE,2017-08-04,16,36.8,0.0,0.0,9.3,25.6,0
DJE,2017-07-09,19,28.4,0.0,0.0,19.8,31.7,0
DJE,2017-12-15,16,18.1,0.0,0.0,20.8,28.4,96
DJE,2017-12-20,21,12.5,0.4,0.0,41.0,60.8,100
DJE,2017-06-02,7,23.4,0.0,0.0,16.5,24.5,24
DJE,2017-03-08,8,15.6,0.0,0.0,37.5,53.6,51
DJE,2017-07-07,19,27.9,0.0,0.0,20.5,35.3,0
DJE,2017-12-31,15,17.9,0.0,0.0,15.1,27.4,0
DJE,2017-10-28,16,24.4,0.0,0.0,16.0,28.1,3
DJE,2017-03-03,15,23.6,0.0,0.0,2.3,14.8,0
DJE,2017-10-11,15,27.5,0.0,0.0,8.0,20.2,1
DJE,2017-05-08,19,20.7,0.0,0.0,17.7,27.7,0
DJE,2017-05-24,16,25.8,0.0,0.0,23.8,39.2,6
DJE,2017-01-17,8,9.6,0.5,0.0,39.9,56.2,5
DJE,2017-01-26,8,10.1,0.0,0.0,12.0,18.0,2
DJE,2017-05-11,23,33.3,0.0,0.0,22.4,33.1,45
DJE,2017-05-28,16,23.8,0.0,0.0,27.2,43.6,0
DJE,2017-08-27,7,24.8,0.0,0.0,2.9,6.5,0
DJE,2017-05-10,19,27.5,0.0,0.0,30.9,47.5,86
DJE,2017-05-13,19,20.9,0.0,0.0,24.5,48.2,95
DJE,2017-03-23,15,20.5,0.0,0.0,26.1,40.3,84
DJE,2017-06-26,16,37.5,0.0,0.0,22.0,35.6,0
DJE,2017-06-15,17,30.1,0.0,0.0,22.2,37.1,0
DJE,2017-06-26,19,31.6,0.0,0.0,24.7,39.2,45
DJE,2017-09-14,20,27.3,0.0,0.0,15.5,23.8,0
DJE,2017-12-07,19,13.9,0.0,0.0,12.6,16.6,99
DJE,2017-03-25,15,24.8,0.0,0.0,12.6,24.1,0
DJE,2017-03-14,8,16.4,0.0,0.0,28.6,41.0,12
DJE,2017-08-06,7,28.3,0.0,0.0,2.3,7.2,48
DJE,2017-09-30,16,25.7,0.0,0.0,11.2,25.6,3
DJE,2017-10-09,7,19.8,0.0,0.0,17.8,24.1,1
DJE,2017-06-26,21,29.0,0.0,0.0,22.9,31.7,8
DJE,2017-07-23,16,42.0,0.0,0.0,12.6,24.8,0
DJE,2017-10-20,7,23.0,0.0,0.0,19.6,32.8,99
DJE,2017-09-30,22,22.3,0.0,0.0,9.5,14.4,43
DJE,2017-10-05,23,22.3,0.0,0.0,26.7,42.1,70
DJE,2017-10-06,7,21.7,0.0,0.0,21.3,31.7,3
DJE,2017-12-21,21,11.5,0.0,0.0,37.5,51.8,98
DJE,2017-06-03,7,22.6,0.0,0.0,14.8,22.0,15
DJE,2017-05-25,19,24.3,0.0,0.0,22.4,36.0,62
DJE,2017-10-10,19,24.8,0.0,0.0,17.3,23.4,10
DJE,2017-07-08,16,32.1,0.0,0.0,20.2,34.9,0
DJE,2017-01-12,19,12.6,0.0,0.0,17.6,24.8,0
DJE,2017-03-16,15,14.7,0.3,0.0,44.3,64.4,89
DJE,2017-08-15,7,27.0,0.0,0.0,9.5,14.4,0
DJE,2017-10-23,19,20.2,0.2,0.0,7.0,9.7,83
DJE,2017-06-30,16,42.5,0.0,0.0,32.5,52.6,0
DJE,2017-05-23,7,20.1,0.0,0.0,21.3,31.7,2
DJE,2017-09-14,16,31.1,0.0,0.0,10.6,21.2,0
DJE,2017-03-11,19,16.5,0.0,0.0,10.9,24.1,0
DJE,2017-04-03,21,16.4,0.0,0.0,16.1,24.5,7
DJE,2017-04-20,22,15.7,0.0,0.0,33.1,47.9,100
DJE,2017-05-24,19,22.3,0.0,0.0,17.6,31.3,42
DJE,2017-03-31,7,13.7,0.0,0.0,7.6,9.7,0
DJE,2017-04-27,16,23.1,0.0,0.0,22.7,38.5,77
DJE,2017-05-01,16,22.6,0.0,0.0,22.1,35.6,100
DJE,2017-03-15,15,16.9,0.0,0.0,40.0,63.4,44
DJE,2017-08-04,7,27.0,0.0,0.0,0.8,3.6,0
DJE,2017-06-06,7,21.6,0.0,0.0,30.4,45.4,91
DJE,2017-03-19,15,21.2,0.0,0.0,6.1,15.8,60
DJE,2017-03-20,8,16.1,0.4,0.0,16.2,25.9,96
DJE,2017-08-11,7,28.6,0.0,0.0,34.2,49.0,1
DJE,2017-10-05,21,22.6,0.0,0.0,33.0,47.2,39
DJE,2017-08-24,21,27.1,0.0,0.0,24.9,37.1,0
DJE,2017-08-20,19,29.6,0.0,0.0,21.2,32.8,24
DJE,2017-05-21,19,20.4,0.0,0.0,17.3,30.2,0
DJE,2017-01-21,22,9.8,0.0,0.0,14.8,19.1,0
DJE,2017-04-24,19,18.3,0.0,0.0,21.1,32.4,97
DJE,2017-05-19,16,32.3,0.0,0.0,18.5,28.8,0
DJE,2017-07-29,7,26.0,0.0,0.0,12.6,19.4,0
DJE,2017-01-13,16,15.2,0.0,0.0,25.2,38.2,84
DJE,2017-06-08,7,22.9,0.0,0.0,11.5,18.7,0
DJE,2017-09-01,16,33.1,0.0,0.0,19.8,37.4,0
DJE,2017-05-20,16,22.3,0.0,0.0,30.8,47.5,0
DJE,2017-05-18,7,18.9,0.0,0.0,6.8,11.9,0
DJE,2017-08-07,16,38.2,0.0,0.0,14.2,27.0,1
DJE,2017-12-30,8,12.2,0.0,0.0,16.1,21.6,30
DJE,2017-05-29,7,21.3,0.0,0.0,23.4,33.5,0
DJE,2017-04-12,16,20.5,0.0,0.0,2.9,14.0,0
DJE,2017-12-22,19,13.6,0.0,0.0,33.3,46.8,93
DJE,2017-03-18,8,13.3,0.0,0.0,10.4,15.8,0
DJE,2017-05-08,16,24.3,0.0,0.0,14.2,26.3,0
DJE,2017-05-07,16,21.7,0.0,0.0,32.0,50.8,88
DJE,2017-11-02,15,23.5,0.0,0.0,3.1,18.0,15
DJE,2017-10-01,19,24.5,0.0,0.0,18.1,26.6,5
DJE,2017-05-06,16,33.4,0.0,0.0,25.2,40.3,0
DJE,2017-07-24,23,28.2,0.0,0.0,31.4,49.0,11
DJE,2017-12-10,19,13.1,0.0,0.0,14.0,17.3,0
DJE,2017-12-16,19,15.4,0.0,0.0,25.7,40.7,95
DJE,2017-07-10,7,25.4,0.0,0.0,6.9,12.6,0
DJE,2017-10-10,16,28.2,0.0,0.0,7.3,17.3,12
DJE,2017-04-21,19,15.4,0.0,0.0,31.7,49.7,3
DJE,2017-03-12,19,18.3,0.0,0.0,17.8,27.7,69
DJE,2017-01-26,15,16.0,0.0,0.0,7.8,19.8,0
DJE,2017-10-07,16,25.4,0.0,0.0,17.3,26.3,5
DJE,2017-09-24,16,30.8,0.0,0.0,13.3,23.0,93
DJE,2017-06-03,16,26.4,0.0,0.0,21.0,35.6,0
DJE,2017-06-09,7,23.1,0.0,0.0,8.9,15.5,0
DJE,2017-01-24,0,10.1,0.0,0.0,17.3,24.5,0
DJE,2017-11-08,7,14.7,0.0,0.0,10.1,17.6,0
DJE,2017-07-01,7,26.8,0.0,0.0,37.4,52.9,0
DJE,2017-07-03,7,23.5,0.0,0.0,30.0,43.6,0
DJE,2017-07-23,7,28.5,0.0,0.0,0.4,10.1,0
DJE,2017-07-02,15,27.9,0.0,0.0,33.3,51.8,0
DJE,2017-08-21,19,27.8,0.0,0.0,22.6,34.2,0
DJE,2017-06-29,16,33.9,0.0,0.0,21.7,37.4,0
DJE,2017-04-05,15,21.4,0.0,0.0,9.7,24.1,0
DJE,2017-10-29,22,20.3,0.0,0.0,16.8,25.2,0
DJE,2017-05-21,16,22.8,0.0,0.0,17.6,32.0,0
DJE,2017-05-16,21,18.3,0.0,0.0,9.4,14.0,0
DJE,2017-07-20,0,26.7,0.0,0.0,21.1,31.3,0
DJE,2017-08-05,7,28.4,0.0,0.0,2.5,6.5,0
DJE,2017-10-23,7,20.9,0.0,0.0,28.2,38.5,27
DJE,2017-05-20,7,20.8,0.0,0.0,22.7,33.1,35
DJE,2017-06-20,21,23.4,0.0,0.0,20.1,29.9,0
DJE,2017-01-20,20,14.2,0.0,0.0,22.5,30.2,48
DJE,2017-04-14,16,28.6,0.0,0.0,6.7,26.6,3
DJE,2017-04-03,7,15.2,0.0,0.0,12.5,20.2,59
DJE,2017-08-30,19,30.0,0.0,0.0,16.9,26.6,99
DJE,2017-10-03,16,22.9,0.1,0.0,21.1,31.3,81
DJE,2017-07-25,19,28.1,0.0,0.0,23.4,37.8,1
DJE,2017-09-19,7,25.4,0.0,0.0,34.2,49.3,17
DJE,2017-05-26,7,25.0,0.0,0.0,7.2,12.2,3
DJE,2017-01-04,19,11.9,0.0,0.0,20.5,30.2,0
DJE,2017-11-07,19,17.5,0.0,0.0,9.5,11.5,0
DJE,2017-03-24,19,17.1,0.0,0.0,30.2,43.2,0
DJE,2017-05-19,7,21.3,0.0,0.0,14.8,22.3,0
DJE,2017-08-10,23,31.0,0.0,0.0,23.3,25.9,0
DJE,2017-03-10,19,23.0,0.0,0.0,2.9,13.0,0
DJE,2017-11-07,15,20.0,0.0,0.0,13.2,24.8,0
DJE,2017-12-18,8,11.1,0.0,0.0,26.6,36.7,0
DJE,2017-10-04,16,25.0,0.0,0.0,5.7,18.4,98
DJE,2017-10-03,17,22.9,0.0,0.0,18.2,31.3,51
DJE,2017-08-14,16,31.4,0.0,0.0,23.4,38.9,0
DJE,2017-05-25,16,29.5,0.0,0.0,22.4,37.1,7
DJE,2017-11-16,21,16.2,0.0,0.0,26.5,36.7,77
DJE,2017-07-18,7,25.3,0.0,0.0,5.4,10.8,0
DJE,2017-12-05,18,13.3,0.0,0.0,16.6,22.3,33
DJE,2017-10-03,7,20.3,2.9,0.0,8.7,15.8,100
DJE,2017-07-26,21,27.0,0.0,0.0,22.1,32.8,24
DJE,2017-10-11,16,27.7,0.0,0.0,5.5,18.0,6
DJE,2017-01-27,8,8.6,0.0,0.0,11.9,15.5,94
DJE,2017-08-02,19,30.4,0.0,0.0,15.9,27.7,0
DJE,2017-03-17,19,13.2,0.0,0.0,8.9,11.5,0
DJE,2017-08-26,22,25.8,0.0,0.0,11.5,19.1,0
DJE,2017-10-21,16,23.5,0.0,0.0,14.0,21.6,17
DJE,2017-06-13,7,22.4,0.0,0.0,14.7,23.0,10
DJE,2017-11-14,8,14.0,0.0,0.0,22.6,30.6,34
DJE,2017-11-14,19,14.8,0.0,0.0,32.7,47.9,68
DJE,2017-06-11,7,22.8,0.0,0.0,18.8,28.8,16
DJE,2017-11-21,8,15.4,0.0,0.0,14.1,18.7,1
DJE,2017-09-03,7,25.6,0.0,0.0,32.7,46.4,1
DJE,2017-10-16,16,24.9,0.0,0.0,14.4,23.0,41
DJE,2017-08-01,16,32.9,0.0,0.0,21.7,37.4,0
DJE,2017-11-20,20,14.3,0.0,0.0,11.2,14.0,0
DJE,2017-09-26,7,23.3,0.0,0.0,11.0,16.2,0
DJE,2017-05-26,16,27.0,0.0,0.0,24.0,39.6,64
DJE,2017-12-21,19,11.5,0.9,0.0,34.5,52.2,95
DJE,2017-04-18,16,28.2,0.0,0.0,23.6,37.1,61
DJE,2017-09-06,16,30.0,0.0,0.0,24.2,41.0,0
DJE,2017-05-22,7,19.8,0.0,0.0,14.0,20.2,62
DJE,2017-01-08,19,13.2,0.0,0.0,23.1,31.3,9
DJE,2017-05-18,16,26.6,0.0,0.0,23.8,37.4,49
DJE,2017-03-27,21,15.3,0.0,0.0,13.5,18.7,1
DJE,2017-08-11,16,30.7,0.0,0.0,30.4,48.2,0
DJE,2017-10-29,17,22.4,0.0,0.0,5.6,12.6,0
DJE,2017-10-03,23,22.3,0.0,0.0,14.8,19.8,63
DJE,2017-12-01,8,16.4,0.7,0.0,23.8,54.0,99
DJE,2017-11-21,15,18.4,0.0,0.0,6.4,17.6,0
DJE,2017-09-24,20,26.0,0.0,0.0,18.8,29.2,1
DJE,2017-06-08,22,22.1,0.0,0.0,15.4,25.9,0
DJE,2017-06-08,16,28.0,0.0,0.0,13.7,25.9,0
